simulation_id,timestamp,node_id,x,y,speed,battery_level,cpu_usage,memory_usage,signal_strength,packet_loss,latency,active,faulty,fault_type
28,76,2,69.15940518,525.2177599,9.36120287,100,17.56117342,9.403827036,21.11356832,0.788864317,53.221835,TRUE,FALSE,NORMAL
28,76,3,67.78961522,404.8169154,4.642679434,100,45.61899617,2.388909387,24.66660012,0.753333999,50.3981406,TRUE,FALSE,NORMAL
28,76,4,141.5653581,109.0560414,6.754056582,100,36.08101088,5.145715627,0,0,0,TRUE,FALSE,NORMAL
28,76,5,885.2693061,847.5850962,1.323406959,100,32.07812346,1.273548969,11.67677061,0.883232294,60.72317432,TRUE,FALSE,NORMAL
28,76,6,691.423004,464.0389499,4.318949381,100,0.122638934,14.98240383,7.912573542,0.920874265,63.72883343,TRUE,FALSE,NORMAL
28,76,7,33.28967017,463.7830868,2.77049821,100,0,1.173705116,27.56177541,0.724382246,48.11020294,TRUE,FALSE,NORMAL
28,76,8,188.9319701,790.0607913,4.088166655,100,19.14344191,21.83517728,6.463639569,0.935363604,64.88670744,TRUE,FALSE,NORMAL
28,76,9,283.3266947,575.8638723,4.778239817,100,14.51131058,11.24165314,8.395549427,0.916044506,63.34369051,TRUE,FALSE,NORMAL
28,76,10,985.9086419,230.783958,1.121617474,100,3.358008997,22.35734157,0,0,0,TRUE,FALSE,NORMAL
28,77,1,698.8755234,715.9650019,5.237067198,100,44.34387461,15.47890284,10.52165268,0.894783473,61.64552981,TRUE,FALSE,NORMAL
28,77,2,63.85048912,532.9279823,9.36120287,100,22.06340937,10.57374217,20.60666686,0.793933331,53.6222402,TRUE,FALSE,NORMAL
28,77,3,63.15064008,404.6314917,4.642679434,100,42.83334865,1.054230148,23.99015846,0.760098415,50.94082528,TRUE,FALSE,NORMAL
28,77,4,140.5442028,102.379626,6.754056582,100,38.77268068,5.570551957,0,0,0,TRUE,FALSE,NORMAL
28,77,5,885.3802034,846.2663438,1.323406959,100,30.83143712,2.198786046,12.29987305,0.877001269,60.22574317,TRUE,FALSE,NORMAL
28,77,6,694.2928129,467.2665684,4.318949381,100,1.653585947,15.95741335,8.743432317,0.912565677,63.06531645,TRUE,FALSE,NORMAL
28,77,7,35.84146007,462.7041852,2.77049821,100,2.120166997,0,27.38682787,0.726131721,48.25052198,TRUE,FALSE,NORMAL
28,77,8,188.3796999,786.0100995,4.088166655,100,14.77088967,22.70043575,7.529228004,0.92470772,64.03558859,TRUE,FALSE,NORMAL
28,77,9,287.3454136,578.4487271,4.778239817,100,12.45032857,9.637489151,7.757046252,0.922429537,63.85363863,TRUE,FALSE,NORMAL
28,77,10,986.9772736,231.1246221,1.121617474,100,0,22.68659371,0,0,0,TRUE,FALSE,NORMAL
28,78,1,704.0892859,716.4585127,5.237067198,100,48.51203244,15.50197509,10.62016504,0.89379835,61.56695418,TRUE,FALSE,NORMAL
28,78,2,57.00918679,539.3177164,9.36120287,100,20.79080753,7.912807598,20.31527727,0.796847227,53.85268866,TRUE,FALSE,NORMAL
28,78,3,60.2003533,408.2162204,4.642679434,100,43.44487204,0.023087239,24.21653319,0.757834668,50.76187405,TRUE,FALSE,NORMAL
28,78,4,141.0903441,95.64768647,6.754056582,100,41.70169731,5.415958297,0,0,0,TRUE,FALSE,NORMAL
28,78,5,885.6988253,847.5508228,1.323406959,100,28.62882056,1.428769226,12.89217531,0.871078247,59.75293223,TRUE,FALSE,NORMAL
28,78,6,698.2001794,465.4265109,4.318949381,100,0.887248159,18.44149233,8.348154773,0.916518452,63.38097613,TRUE,FALSE,NORMAL
28,78,7,33.45376993,464.1093884,2.77049821,100,0,0,27.49510105,0.72504899,48.16416539,TRUE,FALSE,NORMAL
28,78,8,192.4604086,785.7632735,4.088166655,100,17.31784328,23.99618023,7.633379275,0.923666207,63.9524032,TRUE,FALSE,NORMAL
28,78,9,283.8489766,575.1919643,4.778239817,100,13.48735217,7.250117888,8.021807797,0.919781922,63.64210486,TRUE,FALSE,NORMAL
28,78,10,987.7072362,231.9761974,1.121617474,100,1.353024247,25.65161258,0,0,0,TRUE,FALSE,NORMAL
28,79,1,701.8862713,721.2096809,5.237067198,100,44.3443162,12.50359572,10.14078534,0.898592147,61.94985695,TRUE,FALSE,NORMAL
28,79,2,66.10592912,537.1083278,9.36120287,100,19.17592882,5.14424581,20.87467784,0.791253222,53.40389151,TRUE,FALSE,NORMAL
28,79,3,57.19368053,404.6786519,4.642679434,100,41.7440009,0,24.03060874,0.759693913,50.90974456,TRUE,FALSE,NORMAL
28,79,4,136.6591432,100.744915,6.754056582,100,42.60087625,7.874757001,0,0,0,TRUE,FALSE,NORMAL
28,79,5,885.7770028,846.2297269,1.323406959,100,32.01214684,3.974818674,13.16315885,0.868368411,59.53662783,TRUE,FALSE,NORMAL
28,79,6,694.7242284,462.8630974,4.318949381,100,1.386651573,19.31236257,7.118411828,0.928815882,64.36308607,TRUE,FALSE,NORMAL
28,79,7,32.17512647,461.6515985,2.77049821,100,4.295027148,0,27.34328294,0.726567171,48.28246555,TRUE,FALSE,NORMAL
28,79,8,189.2734468,783.2027304,4.088166655,100,13.6987645,21.66664223,8.462661243,0.915373388,63.29011457,TRUE,FALSE,NORMAL
28,79,9,279.1839025,576.2257242,4.778239817,100,15.05355159,8.599157847,8.738630025,0.9126137,63.06991176,TRUE,FALSE,NORMAL
28,79,10,986.9431008,231.1551475,1.121617474,100,3.936081335,26.80691668,0,0,0,TRUE,FALSE,NORMAL
28,80,1,707.0144682,722.2719751,5.237067198,100,40.6462668,15.01377886,10.68009655,0.893199034,61.51938859,TRUE,FALSE,NORMAL
28,80,2,61.90281518,528.7437625,9.36120287,100,18.5637514,6.172441214,21.18357704,0.78816423,53.16604296,TRUE,FALSE,NORMAL
28,80,3,56.66369428,409.2909818,4.642679434,100,44.70451413,0,24.75239967,0.752476003,50.33863367,TRUE,FALSE,NORMAL
28,80,4,143.3461376,101.6943281,6.754056582,100,43.95259351,7.245106331,0,0,0,TRUE,FALSE,NORMAL
28,80,5,884.8928646,845.2449906,1.323406959,100,36.51859,3.918511987,14.18886145,0.858111385,58.71795643,TRUE,FALSE,NORMAL
28,80,6,698.8066477,464.2727698,4.318949381,100,1.01160429,16.51821857,7.171331648,0.928286684,64.32082074,TRUE,FALSE,NORMAL
28,80,7,32.06232162,464.4197993,2.77049821,100,2.398859283,2.12626711,27.94406631,0.720559337,47.81381287,TRUE,FALSE,NORMAL
28,80,8,185.252205,783.9394264,4.088166655,100,17.88949431,18.89830358,7.673661305,0.923263387,63.92035547,TRUE,FALSE,NORMAL
28,80,9,282.9242913,579.1991175,4.778239817,100,17.7046668,10.13835617,8.016488166,0.919835118,63.64648706,TRUE,FALSE,NORMAL
28,80,10,985.9692104,230.5987635,1.121617474,100,6.38429628,24.92836817,0,0,0,TRUE,FALSE,NORMAL
28,81,1,702.4253409,719.7487265,5.237067198,100,41.05257831,12.64559262,10.10480834,0.898951917,61.97862056,TRUE,FALSE,NORMAL
28,81,2,63.86315051,537.8974068,9.36120287,100,22.73012717,6.005751913,21.07736835,0.789226316,53.24461502,TRUE,FALSE,NORMAL
28,81,3,61.2591513,408.6304917,4.642679434,100,48.41581691,2.485294387,24.50360181,0.754963982,50.53274266,TRUE,FALSE,NORMAL
28,81,4,136.6137196,102.2345392,6.754056582,100,43.20444509,9.805115854,0,0,0,TRUE,FALSE,NORMAL
28,81,5,884.2759585,846.4158164,1.323406959,100,40.9146134,2.155812846,13.28839496,0.86711605,59.43666426,TRUE,FALSE,NORMAL
28,81,6,700.0473431,460.1358629,4.318949381,100,5.014155309,18.87548045,6.921221717,0.930787783,64.52057686,TRUE,FALSE,NORMAL
28,81,7,34.79644436,464.8672735,2.77049821,100,0.227057684,4.863904973,27.78896168,0.722110383,47.92935815,TRUE,FALSE,NORMAL
28,81,8,183.1688839,787.4569368,4.088166655,100,21.44918018,16.96757793,8.033299829,0.919667002,63.63293237,TRUE,FALSE,NORMAL
28,81,9,278.1737538,578.6853383,4.778239817,100,13.47619878,10.05494314,8.876434832,0.911235652,62.95970282,TRUE,FALSE,NORMAL
28,81,10,985.7939484,231.7066033,1.121617474,100,9.508757124,27.87076556,0,0,0,TRUE,FALSE,NORMAL
28,82,1,707.6489147,719.373027,5.237067198,100,43.27759249,11.60836092,10.64557612,0.893544239,61.54684237,TRUE,FALSE,NORMAL
28,82,2,54.91519623,540.6480855,9.36120287,100,20.90178911,6.282420216,20.53007754,0.794699225,53.68179185,TRUE,FALSE,NORMAL
28,82,3,60.2167612,413.1546375,4.642679434,100,52.6541,0.695424494,24.91149804,0.75088502,50.21593497,TRUE,FALSE,NORMAL
28,82,4,137.8431534,95.59332147,6.754056582,100,47.57534026,11.4166415,0,0,0,TRUE,FALSE,NORMAL
28,82,5,885.4589702,847.009019,1.323406959,100,36.24735116,1.779711284,13.74781514,0.862521849,59.06996769,TRUE,FALSE,NORMAL
28,82,6,702.740363,463.5123948,4.318949381,100,6.231400625,19.15143509,7.543337102,0.924566629,64.02371704,TRUE,FALSE,NORMAL
28,82,7,37.39308729,463.9012995,2.77049821,100,2.832428205,6.816954852,28.13625695,0.71863743,47.66047926,TRUE,FALSE,NORMAL
28,82,8,182.6515505,791.5122386,4.088166655,100,20.92582445,17.62238719,7.636484662,0.923635153,63.94993806,TRUE,FALSE,NORMAL
28,82,9,278.7730729,583.4258438,4.778239817,100,13.32824674,11.0370541,8.386375912,0.916136241,63.3509279,TRUE,FALSE,NORMAL
28,82,10,986.90761,231.5732485,1.121617474,100,10.9760017,26.10280698,0,0,0,TRUE,FALSE,NORMAL
28,83,1,712.7757541,718.3042004,5.237067198,100,41.39683127,11.47617726,11.0158862,0.889841138,61.25129954,TRUE,FALSE,NORMAL
28,83,2,46.88235193,535.8412642,9.36120287,100,25.82840855,5.650472449,20.54813759,0.794518624,53.67368455,TRUE,FALSE,NORMAL
28,83,3,60.2225145,417.7973134,4.642679434,100,54.63204816,1.98182113,25.92722894,0.740727711,49.40925007,TRUE,FALSE,NORMAL
28,83,4,143.3991181,91.75293914,6.754056582,100,43.33096058,14.26900292,0,0,0,TRUE,FALSE,NORMAL
28,83,5,884.1360467,847.0447885,1.323406959,100,40.7582403,1.824709486,14.51008896,0.85489911,58.4615885,TRUE,FALSE,NORMAL
28,83,6,698.5053305,462.66515,4.318949381,100,8.514640117,20.69571766,7.52168344,0.924783166,64.04101059,TRUE,FALSE,NORMAL
28,83,7,35.38912187,465.8143554,2.77049821,100,0,6.742928137,28.88052124,0.711194788,47.07461041,TRUE,FALSE,NORMAL
28,83,8,182.8889421,795.593507,4.088166655,100,24.78866612,15.49565383,6.196429832,0.938035702,65.10016459,TRUE,FALSE,NORMAL
28,83,9,275.5291961,579.9174483,4.778239817,100,9.061394435,10.87256591,8.408918554,0.915910814,63.33272273,TRUE,FALSE,NORMAL
28,83,10,985.9157126,231.0496405,1.121617474,100,10.56464822,27.71987617,0,0,0,TRUE,FALSE,NORMAL
28,84,1,716.8826289,721.5538853,5.237067198,100,41.49733073,13.29450007,10.81919027,0.891808097,61.40860782,TRUE,FALSE,NORMAL
28,84,2,56.07713095,534.0839486,9.36120287,100,24.54076054,3.860348313,21.21660843,0.787833916,53.138826,TRUE,FALSE,NORMAL
28,84,3,63.80393555,414.8430122,4.642679434,100,59.49660736,0,25.85706721,0.741429328,49.45729742,TRUE,FALSE,NORMAL
28,84,4,150.1362931,91.27570441,6.754056582,100,46.27427516,15.12301089,0,0,0,TRUE,FALSE,NORMAL
28,84,5,885.3433976,847.5867385,1.323406959,100,38.04805577,2.631092352,15.17178541,0.848282146,57.93353108,TRUE,FALSE,NORMAL
28,84,6,695.0104438,460.1276137,4.318949381,100,10.74634872,22.61352877,6.466595135,0.935334049,64.88368455,TRUE,FALSE,NORMAL
28,84,7,32.62984738,465.5652278,2.77049821,100,4.15647124,6.626344637,28.5303255,0.714696745,47.34525686,TRUE,FALSE,NORMAL
28,84,8,180.2130064,792.5027992,4.088166655,100,24.65127582,13.99447234,6.639209341,0.933607907,64.74635463,TRUE,FALSE,NORMAL
28,84,9,273.3001384,575.6909985,4.778239817,100,5.745751959,12.21089771,9.123459731,0.908765403,62.76219683,TRUE,FALSE,NORMAL
28,84,10,984.8154312,231.2673712,1.121617474,100,10.29460525,27.33513764,0,0,0,TRUE,FALSE,NORMAL
28,85,1,718.5225695,726.5275628,5.237067198,100,46.19719781,16.19884587,10.28643025,0.897135698,61.83434452,TRUE,FALSE,NORMAL
28,85,2,65.0064917,531.2734975,9.36120287,100,23.05363008,4.120833207,21.4765555,0.785234445,52.93245697,TRUE,FALSE,NORMAL
28,85,3,61.04453035,411.1093604,4.642679434,100,56.37143828,1.203403827,25.42245755,0.745775424,49.80053868,TRUE,FALSE,NORMAL
28,85,4,143.8527834,88.79885429,6.754056582,100,44.41707933,15.63682242,0,0,0,TRUE,FALSE,NORMAL
28,85,5,886.4997362,848.2303899,1.323406959,100,34.7365693,3.736764663,15.66793815,0.843320618,57.5376155,TRUE,FALSE,NORMAL
28,85,6,693.7883507,455.9851733,4.318949381,100,10.17490872,20.66140936,4.904922341,0.950950777,66.13107354,TRUE,FALSE,NORMAL
28,85,7,34.38949057,467.7051615,2.77049821,100,8.555156909,4.223516049,28.57230434,0.714276957,47.30966393,TRUE,FALSE,NORMAL
28,85,8,178.7668216,796.3266267,4.088166655,100,20.64842613,13.70094455,5.752952043,0.94247048,65.45406518,TRUE,FALSE,NORMAL
28,85,9,275.6329742,571.5209322,4.778239817,100,9.500735404,10.77775907,8.962133957,0.91037866,62.89112549,TRUE,FALSE,NORMAL
28,85,10,983.8252364,231.7941917,1.121617474,100,9.10667965,29.68345213,0,0,0,TRUE,FALSE,NORMAL
28,86,1,716.8663744,731.4958513,5.237067198,100,44.6447356,18.4885799,10.24264269,0.897573573,61.86936716,TRUE,FALSE,NORMAL
28,86,2,55.9374596,528.9529855,9.36120287,100,18.50017561,2.982183994,21.11938473,0.788806153,53.22376357,TRUE,FALSE,NORMAL
28,86,3,62.67138761,406.7610495,4.642679434,100,53.72755729,2.138597864,24.95420454,0.750457955,50.16689652,TRUE,FALSE,NORMAL
28,86,4,149.8679968,91.87041553,6.754056582,100,39.43481596,15.78525729,0,0,0,TRUE,FALSE,NORMAL
28,86,5,886.6737731,849.5423034,1.323406959,100,34.28638102,2.907013068,15.77261944,0.842273806,57.45408649,TRUE,FALSE,NORMAL
28,86,6,696.3705251,459.4472102,4.318949381,100,9.404039315,22.63080788,4.712665935,0.952873341,66.28464784,TRUE,FALSE,NORMAL
28,86,7,35.0799334,470.3882472,2.77049821,100,8.239650019,7.078274235,28.94711491,0.710528851,47.01186762,TRUE,FALSE,NORMAL
28,86,8,180.3303162,800.1040056,4.088166655,100,22.96999678,14.49687397,4.967297056,0.950327029,66.08179435,TRUE,FALSE,NORMAL
28,86,9,271.216524,573.3448136,4.778239817,100,11.45589976,11.71899897,9.010094355,0.909899056,62.85269335,TRUE,FALSE,NORMAL
28,86,10,983.4984313,230.7212405,1.121617474,100,7.006305158,28.97812449,0,0,0,TRUE,FALSE,NORMAL
28,87,1,720.7483008,727.9805248,5.237067198,100,40.72717232,20.48301895,10.58923041,0.894107696,61.59251959,TRUE,FALSE,NORMAL
28,87,2,46.65783727,527.7198073,9.36120287,100,17.07857481,0.682642832,28.07230079,0.719276992,47.69158254,TRUE,FALSE,NORMAL
28,87,3,58.08113968,406.0652793,4.642679434,100,55.67481163,0,24.91132993,0.750886701,50.19971602,TRUE,FALSE,NORMAL
28,87,4,143.2092306,93.00095216,6.754056582,100,34.62174498,17.96080689,0,0,0,TRUE,FALSE,NORMAL
28,87,5,887.1082731,850.7923497,1.323406959,100,34.72157075,3.605359058,15.77713685,0.842228631,57.45048191,TRUE,FALSE,NORMAL
28,87,6,692.2656166,460.7899873,4.318949381,100,5.271873956,21.90306909,5.401323964,0.94598676,65.73455728,TRUE,FALSE,NORMAL
28,87,7,33.42551287,472.6105327,2.77049821,100,5.051067914,9.011702531,29.40648853,0.705935115,46.65061759,TRUE,FALSE,NORMAL
28,87,8,181.8885717,803.8835487,4.088166655,100,24.79888791,15.32220574,8.78646783,0.912135322,63.03094991,TRUE,FALSE,NORMAL
28,87,9,267.3378236,570.5542475,4.778239817,100,10.97564294,11.50111242,8.824695676,0.911753043,63.00064793,TRUE,FALSE,NORMAL
28,87,10,983.1378702,231.783324,1.121617474,100,2.737027879,30.97498922,0,0,0,TRUE,FALSE,NORMAL
28,88,1,721.4933016,722.7967186,5.237067198,100,42.41098684,21.42401242,10.62828358,0.893717164,61.56121467,TRUE,FALSE,NORMAL
28,88,2,51.16844412,519.5169697,9.36120287,100,17.81439458,1.463317899,29.32735621,0.706726438,46.70821511,TRUE,FALSE,NORMAL
28,88,3,57.0909802,410.6011426,4.642679434,100,60.46074213,2.498513264,25.7303008,0.742696992,49.55285902,TRUE,FALSE,NORMAL
28,88,4,142.6156418,86.2730303,6.754056582,100,37.71934965,20.00515264,0,0,0,TRUE,FALSE,NORMAL
28,88,5,885.8015035,851.0015365,1.323406959,100,38.73017638,2.829215302,15.50419585,0.844958042,57.66827401,TRUE,FALSE,NORMAL
28,88,6,688.8086982,458.2009646,4.318949381,100,4.106160408,23.04935572,5.752371316,0.942476287,65.45415533,TRUE,FALSE,NORMAL
28,88,7,35.52090615,474.4229861,2.77049821,100,7.597399466,9.207518763,30.098598,0.69901402,46.11640083,TRUE,FALSE,NORMAL
28,88,8,178.417759,806.0437724,4.088166655,100,20.30964368,14.63377807,8.730365889,0.912696341,63.07575084,TRUE,FALSE,NORMAL
28,88,9,269.8358027,574.6275356,4.778239817,100,8.805370365,12.85009987,8.625386157,0.913746138,63.15982303,TRUE,FALSE,NORMAL
28,88,10,984.2577278,231.8461293,1.121617474,100,6.179820112,32.25931123,0,0,0,TRUE,FALSE,NORMAL
28,89,1,726.284268,724.9117868,5.237067198,100,38.46254224,24.11635239,10.85073971,0.891492603,61.38398145,TRUE,FALSE,NORMAL
28,89,2,45.28314415,526.7967611,9.36120287,100,14.55576347,0,28.69465863,0.713053414,47.20679619,TRUE,FALSE,NORMAL
28,89,3,56.07159912,415.1305283,4.642679434,100,63.10456231,3.818991662,25.84267364,0.741573264,49.46400348,TRUE,FALSE,NORMAL
28,89,4,148.0736692,82.29468675,6.754056582,100,41.25020545,18.10207562,0,0,0,TRUE,FALSE,NORMAL
28,89,5,885.1795979,849.8333587,1.323406959,100,34.1576353,0.71983614,16.55923137,0.834407686,56.82646231,TRUE,FALSE,NORMAL
28,89,6,692.8704761,456.7328761,4.318949381,100,0.509599636,20.74787671,5.142248038,0.94857752,65.9415006,TRUE,FALSE,NORMAL
28,89,7,35.05381211,477.1538255,2.77049821,100,11.63827795,8.186083924,30.06664518,0.699333548,46.13822262,TRUE,FALSE,NORMAL
28,89,8,181.3529244,803.1980896,4.088166655,100,19.02273161,12.18410955,8.553034867,0.914469651,63.21736222,TRUE,FALSE,NORMAL
28,89,9,271.5400167,570.1635429,4.778239817,100,12.75623846,15.50474756,8.540646315,0.914593537,63.22741103,TRUE,FALSE,NORMAL
28,89,10,985.3105001,231.4592233,1.121617474,100,5.845737541,34.41593929,0,0,0,TRUE,FALSE,NORMAL
27,0,1,515.8988963,954.187237,2.584306688,100,0,2.106859119,0,0,0,TRUE,FALSE,NORMAL
27,0,2,338.2855573,305.5298289,6.137087269,100,0,1.884087149,20.01367708,0.799863229,54.08008644,TRUE,FALSE,NORMAL
27,0,3,285.2989932,206.0614596,1.434986127,100,0,0,22.11104756,0.778889524,52.41017469,TRUE,FALSE,NORMAL
27,0,4,799.3783959,147.0782622,3.559070239,100,4.142490671,1.406430779,25.39152618,0.746084738,49.78635267,TRUE,FALSE,NORMAL
27,0,5,185.8445009,408.9204042,2.490165464,100,0,1.912759,13.07966766,0.869203323,59.60456267,TRUE,FALSE,NORMAL
27,0,6,193.0006206,667.3630348,4.919617069,100,0,1.931739201,11.23571643,0.887642836,61.07600209,TRUE,FALSE,NORMAL
27,0,7,13.61110735,775.016959,8.482661466,100,0.180448625,1.338326332,15.36906656,0.846309334,57.77610304,TRUE,FALSE,NORMAL
27,0,8,557.4517467,422.2714144,4.250330374,100,4.647948802,0,8.814015735,0.911859843,63.00895125,TRUE,FALSE,NORMAL
27,0,9,696.7453115,38.1779753,8.964433706,100,0.232770505,0.357647679,25.39152618,0.746084738,49.78635267,TRUE,FALSE,NORMAL
27,0,10,895.3113075,917.8949056,3.598788408,100,2.510469551,0.418113942,0,0,0,TRUE,FALSE,NORMAL
27,1,1,514.7866506,956.5199501,2.584306688,100,4.379405924,2.632827195,0,0,0,TRUE,FALSE,NORMAL
27,1,2,338.8479359,299.418563,6.137087269,100,0.78872227,1.116835068,20.11910416,0.798808958,53.99691929,TRUE,FALSE,NORMAL
27,1,3,283.9523361,205.5657784,1.434986127,100,2.127009668,2.638490083,22.56293295,0.774370671,52.05125179,TRUE,FALSE,NORMAL
27,1,4,795.8360398,147.4227829,3.559070239,100,7.360377682,0,27.14902216,0.728509778,48.38773797,TRUE,FALSE,NORMAL
27,1,5,184.4136691,406.882355,2.490165464,100,0,0.337949557,12.84154176,0.871584582,59.79450946,TRUE,FALSE,NORMAL
27,1,6,197.8787641,666.7255801,4.919617069,100,0.599538472,0,10.16182426,0.898381757,61.93313505,TRUE,FALSE,NORMAL
27,1,7,5.227678618,773.7232557,8.482661466,100,0,0.573425182,13.49753042,0.865024696,59.26973552,TRUE,FALSE,NORMAL
27,1,8,553.6437195,420.3834957,4.250330374,100,3.32900624,0.983547984,9.116141214,0.908838588,62.76768937,TRUE,FALSE,NORMAL
27,1,9,699.7815502,46.61256635,8.964433706,100,0,0,27.14902216,0.728509778,48.38773797,TRUE,FALSE,NORMAL
27,1,10,898.9100926,917.8998092,3.598788408,100,0.795889514,0,0,0,0,TRUE,FALSE,NORMAL
27,2,1,515.3536837,959.041282,2.584306688,100,8.159951623,4.080167357,0,0,0,TRUE,FALSE,NORMAL
27,2,2,334.4206056,303.6685732,6.137087269,100,2.911540643,0,20.63587577,0.793641242,53.58456019,TRUE,FALSE,NORMAL
27,2,3,283.3228651,206.8553332,1.434986127,100,0,4.059795744,22.77394159,0.772260584,51.88247525,TRUE,FALSE,NORMAL
27,2,4,792.32735,148.0195044,3.559070239,100,9.929467077,0,27.28244705,0.72717553,48.28160276,TRUE,FALSE,NORMAL
27,2,5,186.7309892,405.9707894,2.490165464,100,0,0,13.59505818,0.864049418,59.19338981,TRUE,FALSE,NORMAL
27,2,6,201.979462,664.0076932,4.919617069,100,0,0,10.19388408,0.898061159,61.90747507,TRUE,FALSE,NORMAL
27,2,7,4.759849031,765.2535048,8.482661466,100,0,2.033403983,13.27625682,0.867237432,59.44635287,TRUE,FALSE,NORMAL
27,2,8,549.4567776,421.1148139,4.250330374,100,0,0,9.366782694,0.906332173,62.56754481,TRUE,FALSE,NORMAL
27,2,9,692.5985365,51.97590351,8.964433706,100,1.548119868,2.032344233,27.28244705,0.72717553,48.28160276,TRUE,FALSE,NORMAL
27,2,10,901.9188622,915.9253262,3.598788408,100,0,0,0,0,0,TRUE,FALSE,NORMAL
27,3,1,517.9375743,958.9949088,2.584306688,100,3.792072648,3.462729575,0,0,0,TRUE,FALSE,NORMAL
27,3,2,340.000166,301.1127278,6.137087269,100,4.749284184,0,20.79681086,0.792031891,53.45595453,TRUE,FALSE,NORMAL
27,3,3,284.5052638,207.668425,1.434986127,100,2.455746007,1.174813554,22.77991825,0.772200818,51.87807182,TRUE,FALSE,NORMAL
27,3,4,795.4625648,149.7039656,3.559070239,100,9.192525324,1.097133962,25.9357202,0.740642798,49.35317348,TRUE,FALSE,NORMAL
27,3,5,188.3899772,407.8278523,2.490165464,100,0,0.199880851,13.482912,0.86517088,59.28251977,TRUE,FALSE,NORMAL
27,3,6,197.6587803,661.6551749,4.919617069,100,0,0,10.28878006,0.897112199,61.83156782,TRUE,FALSE,NORMAL
27,3,7,0,769.2415406,8.482661466,100,4.181223175,0.819112225,12.71422847,0.872857715,59.89497663,TRUE,FALSE,NORMAL
27,3,8,546.0542591,418.5676241,4.250330374,100,0,2.438225318,10.68007025,0.893199297,61.51892161,TRUE,FALSE,NORMAL
27,3,9,694.8731093,43.30483724,8.964433706,100,0.315003071,2.72824755,25.9357202,0.740642798,49.35317348,TRUE,FALSE,NORMAL
27,3,10,898.3341758,916.2436052,3.598788408,100,0,0,0,0,0,TRUE,FALSE,NORMAL
27,4,1,516.1340745,957.1439552,2.584306688,100,4.727764149,0.621752649,0,0,0,TRUE,FALSE,NORMAL
27,4,2,343.1243553,306.3950835,6.137087269,100,0,2.171486798,20.72520024,0.792747998,53.51123228,TRUE,FALSE,NORMAL
27,4,3,283.1304141,208.0794887,1.434986127,100,2.99049729,1.800467411,22.2526053,0.777473947,52.29614774,TRUE,FALSE,NORMAL
27,4,4,797.1216308,152.8526924,3.559070239,100,7.418462872,0,26.7292342,0.732707658,48.72170874,TRUE,FALSE,NORMAL
27,4,5,190.2948007,409.4317761,2.490165464,100,0,2.214692834,13.43441395,0.86565586,59.32133356,TRUE,FALSE,NORMAL
27,4,6,194.8049365,665.6624443,4.919617069,100,0,0.846350984,10.5736265,0.894263735,61.60428413,TRUE,FALSE,NORMAL
27,4,7,0,766.5375425,8.482661466,100,4.67361965,0,13.66463134,0.863353687,59.13636118,TRUE,FALSE,NORMAL
27,4,8,548.9512655,415.4575337,4.250330374,100,4.098028146,0.732137769,11.39101127,0.886089887,60.951311,TRUE,FALSE,NORMAL
27,4,9,703.1421844,46.76655194,8.964433706,100,0,0,26.7292342,0.732707658,48.72170874,TRUE,FALSE,NORMAL
27,4,10,896.492976,919.3357342,3.598788408,100,0,0.830015104,0,0,0,TRUE,FALSE,NORMAL
27,5,1,516.6752444,959.6709645,2.584306688,100,8.698662606,0,0,0,0,TRUE,FALSE,NORMAL
27,5,2,338.7427783,302.0979189,6.137087269,100,1.175088739,0.264176926,20.60512163,0.793948784,53.60879965,TRUE,FALSE,NORMAL
27,5,3,283.9351639,206.8913966,1.434986127,100,0.245218693,2.544617725,22.53516772,0.774648323,52.07289004,TRUE,FALSE,NORMAL
27,5,4,797.9940364,156.3031836,3.559070239,100,5.406748078,0,27.69360671,0.723063933,47.95458155,TRUE,FALSE,NORMAL
27,5,5,192.2292447,410.9998484,2.490165464,100,0,2.119928371,13.2806673,0.867193327,59.44420066,TRUE,FALSE,NORMAL
27,5,6,197.618193,669.6983109,4.919617069,100,0,1.044207772,10.82407414,0.891759259,61.40451284,TRUE,FALSE,NORMAL
27,5,7,3.074525498,758.6316688,8.482661466,100,7.79907723,0,14.58142308,0.854185769,58.40465903,TRUE,FALSE,NORMAL
27,5,8,553.1624777,414.8822076,4.250330374,100,0.538859427,0.83237416,9.82673277,0.901732672,62.20027296,TRUE,FALSE,NORMAL
27,5,9,709.9059287,52.6498193,8.964433706,100,0,2.980882684,27.69360671,0.723063933,47.95458155,TRUE,FALSE,NORMAL
27,5,10,896.5230639,915.7370715,3.598788408,100,0.763844432,1.094606794,0,0,0,TRUE,FALSE,NORMAL
27,6,1,516.4889252,957.093383,2.584306688,100,4.043333826,0,0,0,0,TRUE,FALSE,NORMAL
27,6,2,340.3856001,296.1847999,6.137087269,100,0,0.200374926,20.64851126,0.793514887,53.57551189,TRUE,FALSE,NORMAL
27,6,3,283.4761928,208.2510034,1.434986127,100,0,3.435819505,22.89590504,0.77104095,51.78743679,TRUE,FALSE,NORMAL
27,6,4,799.7367445,159.4063996,3.559070239,100,3.834204652,0,25.66210557,0.743378944,49.5709595,TRUE,FALSE,NORMAL
27,6,5,192.058116,413.4841268,2.490165464,100,3.646059937,2.216385895,13.16150189,0.868384981,59.53890975,TRUE,FALSE,NORMAL
