simulation_id,timestamp,node_id,cpu,memory,battery,rssi,packet_loss,latency,throughput,queue_size,traffic_load,link_quality,mobility_speed,anomaly_status,anomaly_score,anomaly_flag
35,19,6,15.624105,9.460023,100.0,18.846226,0.811538,55.013486,1.0,2,0.0,0.188462,6.511675,Normal,-0.09631542301645657,0
35,19,7,2.752687,11.476464,100.0,30.182316,0.698177,45.976738,1.0,0,1056.0,0.301823,8.286927,Anomalous,0.0029650473920392884,1
35,19,8,3.416929,0.0,100.0,16.45888,0.835411,56.907967,0.0,1,0.0,0.164589,9.902659,Normal,-0.13164693436593455,0
35,19,9,0.0,0.0,100.0,14.583069,0.854169,58.403374,2.0,1,1480.0,0.145831,1.194532,Normal,-0.03906125318084408,0
35,19,10,0.0,8.524747,100.0,11.116261,0.888837,61.170665,0.0,0,0.0,0.111163,3.679274,Normal,-0.15278976960282598,0
35,20,1,12.063362,1.168009,100.0,20.005179,0.799948,54.077998,0.0,0,0.0,0.200052,1.760948,Normal,-0.1209573629462447,0
35,20,2,15.013658,4.355016,100.0,13.847771,0.861522,58.990425,0.0,1,0.0,0.138478,4.414506,Normal,-0.1738959972861544,0
35,20,3,34.451826,6.893835,100.0,14.822314,0.851777,58.215539,1.0,4,3681.0,0.148223,3.953289,Anomalous,0.025224961958056347,1
35,20,4,8.133978,0.49538,100.0,12.259601,0.877404,60.257892,0.0,0,1319.0,0.122596,6.030497,Normal,-0.13311476453246135,0
35,20,5,9.703418,14.508955,100.0,16.083178,0.839168,57.206904,0.0,1,0.0,0.160832,9.434349,Normal,-0.13853808800810308,0
35,20,6,11.653746,9.738018,100.0,17.624832,0.823752,55.984324,0.0,0,0.0,0.176248,6.511675,Normal,-0.1469821435738497,0
35,20,7,7.542754,9.344107,100.0,27.843749,0.721563,47.835181,0.0,0,0.0,0.278437,8.286927,Normal,-0.08727130841721004,0
35,20,8,0.0,0.0,100.0,16.531726,0.834683,56.850513,1.0,0,521.0,0.165317,9.902659,Normal,-0.09256028222932461,0
35,20,9,0.0,0.0,100.0,13.492346,0.865077,59.273949,0.0,0,0.0,0.134923,1.194532,Normal,-0.14668331102373877,0
35,20,10,2.515961,8.255067,100.0,12.259601,0.877404,60.257892,0.0,0,0.0,0.122596,3.679274,Normal,-0.16770036693953883,0
35,21,1,12.342543,4.134819,100.0,21.574599,0.784254,52.826884,0.0,0,870.0,0.215746,1.760948,Normal,-0.10365434908377325,0
35,21,2,13.960319,7.047769,100.0,13.445052,0.865549,59.311688,1.0,1,1454.0,0.134451,4.414506,Normal,-0.12549738307777447,0
35,21,3,35.265336,5.515271,100.0,14.809625,0.851904,58.225973,0.0,5,561.0,0.148096,3.953289,Normal,-0.05693080565266084,0
35,21,4,4.087585,0.0,100.0,12.997602,0.870024,59.668778,0.0,0,0.0,0.129976,6.030497,Normal,-0.15620934326973485,0
35,21,5,12.335784,11.815087,100.0,16.168119,0.838319,57.139514,0.0,1,0.0,0.161681,9.434349,Normal,-0.14620630035759113,0
35,21,6,10.280999,9.676142,100.0,17.279303,0.827207,56.259724,0.0,0,0.0,0.172793,6.511675,Normal,-0.15104025811935484,0
35,21,7,5.158092,10.076136,100.0,27.510775,0.724892,48.099991,0.0,0,0.0,0.275108,8.286927,Normal,-0.08854020177603655,0
35,21,8,2.859169,1.003782,100.0,17.178098,0.828219,56.334719,1.0,1,0.0,0.171781,9.902659,Normal,-0.10826721688218222,0
35,21,9,0.0,0.0,100.0,13.474904,0.865251,59.287827,0.0,1,785.0,0.134749,1.194532,Normal,-0.1310741332764217,0
35,21,10,0.0,8.709306,100.0,12.997602,0.870024,59.668778,0.0,0,0.0,0.129976,3.679274,Normal,-0.16679410831588765,0
35,22,1,11.975315,2.174624,100.0,22.773258,0.772267,51.871665,0.0,0,0.0,0.227733,1.760948,Normal,-0.11380433659176986,0
35,22,2,10.336012,9.350027,100.0,13.648132,0.863519,59.149564,0.0,2,1397.0,0.136481,4.414506,Normal,-0.12767111930362007,0
35,22,3,38.460995,4.438402,100.0,15.068293,0.849317,58.018551,0.0,3,673.0,0.150683,3.953289,Normal,-0.07674979434368001,0
35,22,4,0.460573,0.0,100.0,12.379529,0.876205,60.162155,0.0,0,0.0,0.123795,6.030497,Normal,-0.151685094353679,0
35,22,5,12.370454,9.807592,100.0,16.668489,0.833315,56.740617,0.0,0,0.0,0.166685,9.434349,Normal,-0.14575511561575566,0
35,22,6,11.397354,9.848957,100.0,18.284888,0.817151,55.45748,0.0,0,1313.0,0.182849,6.511675,Normal,-0.1134831128255207,0
35,22,7,7.406989,8.319513,100.0,28.010307,0.719897,47.702736,0.0,0,0.0,0.280103,8.286927,Normal,-0.08778923512344267,0
35,22,8,6.508533,0.0,100.0,17.124144,0.828759,56.377113,0.0,1,0.0,0.171241,9.902659,Normal,-0.12578972772391217,0
35,22,9,2.540277,0.657832,100.0,14.159077,0.858409,58.741741,0.0,1,0.0,0.141591,1.194532,Normal,-0.1498812619178307,0
35,22,10,0.469697,8.371736,100.0,12.379529,0.876205,60.162155,0.0,0,569.0,0.123795,3.679274,Normal,-0.15958382973311486,0
35,23,1,14.956005,1.092786,100.0,21.846823,0.781532,52.60992,0.0,0,0.0,0.218468,1.760948,Normal,-0.12012325924095485,0
35,23,2,13.196381,9.041422,100.0,14.689698,0.853103,58.318285,0.0,1,0.0,0.146897,4.414506,Normal,-0.17397950374541643,0
35,23,3,41.781843,1.878018,100.0,15.262712,0.847373,57.862821,1.0,2,816.0,0.152627,3.953289,Normal,-0.06529947895725058,0
35,23,4,4.678545,2.917994,100.0,13.771479,0.862285,59.05108,0.0,0,555.0,0.137715,6.030497,Normal,-0.16920737491327226,0
35,23,5,8.616507,11.26935,100.0,17.361005,0.82639,56.187557,0.0,0,0.0,0.17361,9.434349,Normal,-0.13800006723499408,0
35,23,6,12.458708,9.770625,100.0,18.39971,0.816003,55.364465,1.0,0,0.0,0.183997,6.511675,Normal,-0.12409704639418612,0
35,23,7,8.150689,8.122639,100.0,27.187372,0.728126,48.357231,0.0,0,0.0,0.271874,8.286927,Normal,-0.09443896143450731,0
35,23,8,3.328682,0.0,100.0,17.243684,0.827563,56.281324,0.0,1,1376.0,0.172437,9.902659,Normal,-0.09237645918705595,0
35,23,9,0.0,3.59441,100.0,15.372476,0.846275,57.773383,0.0,2,1719.0,0.153725,1.194532,Normal,-0.07169573068807672,0
35,23,10,2.200804,8.525926,100.0,13.771479,0.862285,59.05108,0.0,0,0.0,0.137715,3.679274,Normal,-0.17702380270909684,0
35,24,1,15.141227,2.375774,100.0,22.067557,0.779324,52.434005,0.0,1,1277.0,0.220676,1.760948,Normal,-0.08354475994898886,0
35,24,2,12.407552,9.554983,100.0,15.163243,0.848368,57.940355,0.0,4,4276.0,0.151632,4.414506,Anomalous,0.0010880283639201904,1
35,24,3,38.516241,0.0,100.0,14.599902,0.854001,58.391795,1.0,0,0.0,0.145999,3.953289,Normal,-0.11025669638588914,0
35,24,4,3.608349,1.26736,100.0,14.44024,0.855598,58.517333,0.0,0,0.0,0.144402,6.030497,Normal,-0.17059617226190638,0
35,24,5,12.255928,10.816466,100.0,16.826296,0.831737,56.614383,0.0,0,0.0,0.168263,9.434349,Normal,-0.14321709787731984,0
35,24,6,11.927707,8.72634,100.0,18.816744,0.811833,55.034349,0.0,0,0.0,0.188167,6.511675,Normal,-0.13915860756946669,0
35,24,7,9.867393,8.871093,100.0,28.89357,0.711064,47.000576,0.0,0,0.0,0.288936,8.286927,Normal,-0.07553966533155654,0
35,24,8,2.266729,0.487074,100.0,17.677761,0.823222,55.934685,1.0,2,0.0,0.176778,9.902659,Normal,-0.08325199975057096,0
35,24,9,0.0,6.384535,100.0,14.589673,0.854103,58.398139,0.0,2,0.0,0.145897,1.194532,Normal,-0.12210934827492742,0
35,24,10,2.401822,7.369152,100.0,14.44024,0.855598,58.517333,0.0,0,0.0,0.144402,3.679274,Normal,-0.1761365068216577,0
35,25,1,11.835368,4.735946,100.0,22.676372,0.773236,51.948862,0.0,1,0.0,0.226764,1.760948,Normal,-0.10708660131200842,0
35,25,2,10.886089,6.578313,100.0,15.14657,0.848534,57.953779,1.0,6,1416.0,0.151466,4.414506,Normal,-0.05425722488166451,0
35,25,3,33.698707,0.229644,100.0,14.757801,0.852422,58.265646,0.0,0,0.0,0.147578,3.953289,Normal,-0.14712852194965953,0
35,25,4,6.609723,2.620922,100.0,15.220642,0.847794,57.894543,0.0,0,0.0,0.152206,6.030497,Normal,-0.16548424762672137,0
35,25,5,16.108832,8.579887,100.0,15.987443,0.840126,57.284213,1.0,0,591.0,0.159874,9.434349,Normal,-0.12256378333989137,0
35,25,6,13.049653,8.615661,100.0,18.675582,0.813244,55.145825,1.0,1,0.0,0.186756,6.511675,Normal,-0.12092132077247625,0
35,25,7,5.860414,6.850062,100.0,28.20524,0.717948,47.547742,1.0,0,1357.0,0.282052,8.286927,Normal,-0.021819550953938727,0
35,25,8,5.097512,0.863996,100.0,18.748983,0.81251,55.079928,0.0,1,1102.0,0.18749,9.902659,Normal,-0.0927677858725326,0
35,25,9,1.221118,7.034816,100.0,13.27018,0.867298,59.451313,0.0,0,0.0,0.132702,1.194532,Normal,-0.1573398857521392,0
35,25,10,0.0,9.800381,100.0,15.220642,0.847794,57.894543,0.0,0,0.0,0.152206,3.679274,Normal,-0.1609340493981531,0
35,26,1,11.505861,5.805448,100.0,23.282929,0.767171,51.465602,0.0,0,0.0,0.232829,1.760948,Normal,-0.11225094207191344,0
35,26,2,8.556486,5.622945,100.0,14.973654,0.850263,58.092143,1.0,2,0.0,0.149737,4.414506,Normal,-0.1308719699693272,0
35,26,3,29.953448,0.0,100.0,14.403949,0.855961,58.547599,0.0,1,996.0,0.144039,3.953289,Normal,-0.1392727757044525,0
35,26,4,1.887021,4.810207,100.0,14.096538,0.859035,58.791641,0.0,0,0.0,0.140965,6.030497,Normal,-0.17328009342589934,0
35,26,5,15.236991,6.476291,100.0,11.390255,0.886097,60.954986,1.0,2,754.0,0.113903,9.434349,Normal,-0.06055850844630656,0
35,26,6,14.350936,10.724138,100.0,17.598621,0.824014,56.002115,0.0,1,0.0,0.175986,6.511675,Normal,-0.13926270333123897,0
35,26,7,3.263009,7.314756,100.0,25.725158,0.742748,49.52077,0.0,0,0.0,0.257252,8.286927,Normal,-0.10154950782857985,0
35,26,8,5.030988,0.778504,100.0,12.867216,0.871328,59.776065,0.0,1,526.0,0.128672,9.902659,Normal,-0.10544999371650243,0
35,26,9,3.162981,5.89572,100.0,12.477371,0.875226,60.084266,0.0,0,0.0,0.124774,1.194532,Normal,-0.15185944155318015,0
35,26,10,0.0,10.119819,100.0,14.096538,0.859035,58.791641,0.0,0,1155.0,0.140965,3.679274,Normal,-0.1510113033014432,0
35,27,1,11.132936,3.984918,100.0,24.57533,0.754247,50.436213,0.0,0,0.0,0.245753,1.760948,Normal,-0.10927588587027709,0
35,27,2,13.263717,3.344478,100.0,14.903013,0.85097,58.148926,0.0,2,2074.0,0.14903,4.414506,Normal,-0.10065762182708704,0
35,27,3,25.824486,2.482701,100.0,13.907078,0.860929,58.943374,2.0,2,0.0,0.139071,3.953289,Normal,-0.07284681702795415,0
35,27,4,4.816323,5.264449,100.0,13.216098,0.867839,59.494372,0.0,0,0.0,0.132161,6.030497,Normal,-0.16915418942874177,0
35,27,5,17.594112,3.846758,100.0,15.480201,0.845198,57.690259,0.0,0,0.0,0.154802,9.434349,Normal,-0.14659114649509714,0
35,27,6,11.404739,13.50014,100.0,18.149272,0.818507,55.562271,0.0,1,0.0,0.181493,6.511675,Normal,-0.135417335967434,0
35,27,7,0.250764,5.070653,100.0,25.588877,0.744111,49.62925,0.0,0,0.0,0.255889,8.286927,Normal,-0.09068318952194093,0
35,27,8,5.824171,0.916687,100.0,18.590021,0.8141,55.206672,2.0,0,1570.0,0.1859,9.902659,Normal,-0.006440320066206762,0
35,27,9,4.012979,5.829915,100.0,12.876785,0.871232,59.765306,0.0,0,0.0,0.128768,1.194532,Normal,-0.1557561561272866,0
35,27,10,0.0,12.534743,100.0,13.216098,0.867839,59.494372,0.0,0,1017.0,0.132161,3.679274,Normal,-0.15010322024786477,0
35,28,1,13.77331,3.006812,100.0,26.011648,0.739884,49.292742,0.0,0,0.0,0.260116,1.760948,Normal,-0.09152413531436288,0
35,28,2,8.508771,3.457125,100.0,14.676488,0.853235,58.330265,0.0,1,0.0,0.146765,4.414506,Normal,-0.1754449714962371,0
35,28,3,30.262933,0.0,100.0,13.722895,0.862771,59.090171,1.0,1,0.0,0.137229,3.953289,Normal,-0.12525983546857455,0
35,28,4,6.836892,3.362919,100.0,14.04744,0.859526,58.830827,0.0,0,0.0,0.140474,6.030497,Normal,-0.17415608309431907,0
35,28,5,21.572462,0.979462,100.0,15.661552,0.843384,57.546616,0.0,1,1864.0,0.156616,9.434349,Normal,-0.09845762615267212,0
35,28,6,16.168126,11.595914,100.0,17.569306,0.824307,56.023535,0.0,0,0.0,0.175693,6.511675,Normal,-0.14504081388081808,0
35,28,7,0.0,7.55117,100.0,23.917529,0.760825,50.960093,0.0,0,0.0,0.239175,8.286927,Normal,-0.10183687296373728,0
35,28,8,9.723498,2.008302,100.0,18.764116,0.812359,55.068155,1.0,0,1374.0,0.187641,9.902659,Normal,-0.07044798585620787,0
35,28,9,0.0,6.008008,100.0,12.817523,0.871825,59.812558,0.0,2,2305.0,0.128175,1.194532,Normal,-0.03970446233595826,0
35,28,10,0.628728,12.419441,100.0,14.04744,0.859526,58.830827,0.0,0,0.0,0.140474,3.679274,Normal,-0.17502711856953646,0
35,29,1,16.376813,3.567543,100.0,27.802711,0.721973,47.867815,0.0,0,0.0,0.278027,1.760948,Normal,-0.07678653758430548,0
35,29,2,4.546587,5.731207,100.0,13.206575,0.867934,59.503278,2.0,1,1415.0,0.132066,4.414506,Normal,-0.06833527782704546,0
35,29,3,29.966011,2.550013,100.0,14.181999,0.85818,58.724166,0.0,2,1416.0,0.14182,3.953289,Normal,-0.11097621373676064,0
35,29,4,8.263085,4.210717,100.0,13.08926,0.869107,59.595615,0.0,0,590.0,0.130893,6.030497,Normal,-0.15928592183496726,0
35,29,5,25.446376,2.38559,100.0,15.204836,0.847952,57.913095,0.0,1,0.0,0.152048,9.434349,Normal,-0.13289395455951658,0
35,29,6,19.619976,13.572929,100.0,18.397288,0.816027,55.365222,0.0,0,0.0,0.183973,6.511675,Normal,-0.13606186562153577,0
35,29,7,4.004902,6.168914,100.0,26.359898,0.736401,49.015594,0.0,2,1820.0,0.263599,8.286927,Normal,-0.011367951785772323,0
35,29,8,13.209576,2.46371,100.0,18.687107,0.813129,55.129118,0.0,0,0.0,0.186871,9.902659,Normal,-0.11793132403146983,0
35,29,9,0.0,3.364347,100.0,12.221991,0.87778,60.287978,2.0,1,0.0,0.12222,1.194532,Normal,-0.048780264370084536,0
35,29,10,0.0,13.664271,100.0,13.08926,0.869107,59.595615,0.0,0,0.0,0.130893,3.679274,Normal,-0.16167599010064398,0
35,30,1,12.801745,6.354741,100.0,29.070938,0.709291,46.859617,0.0,0,315.0,0.290709,1.760948,Normal,-0.04777829155573676,0
35,30,2,2.160721,5.728619,100.0,13.167083,0.868329,59.53534,1.0,0,0.0,0.131671,4.414506,Normal,-0.1431122811890182,0
35,30,3,30.546138,1.131959,100.0,13.580192,0.864198,59.204189,0.0,1,0.0,0.135802,3.953289,Normal,-0.14824915536204414,0
35,30,4,12.05598,5.631383,100.0,12.943879,0.870561,59.711661,0.0,0,0.0,0.129439,6.030497,Normal,-0.16695575804184937,0
35,30,5,20.936418,0.0,100.0,14.817332,0.851827,58.224111,0.0,0,437.0,0.148173,9.434349,Normal,-0.1270768782355578,0
35,30,6,24.583063,14.709098,100.0,17.47034,0.825297,56.102938,0.0,0,1632.0,0.174703,6.511675,Normal,-0.08877413322767069,0
35,30,7,3.389677,4.245365,100.0,24.314439,0.756856,50.643976,0.0,2,0.0,0.243144,8.286927,Normal,-0.06499334101303511,0
35,30,8,14.703332,2.917598,100.0,18.4368,0.815632,55.328979,1.0,2,873.0,0.184368,9.902659,Normal,-0.07853395138159508,0
35,30,9,0.0,3.334822,100.0,12.052389,0.879476,60.423465,0.0,0,0.0,0.120524,1.194532,Normal,-0.13874134289656093,0
35,30,10,0.0,14.107465,100.0,12.943879,0.870561,59.711661,0.0,0,0.0,0.129439,3.679274,Normal,-0.16252320370783613,0
35,31,1,10.39132,5.883255,100.0,28.41636,0.715836,47.379896,0.0,0,0.0,0.284164,1.760948,Normal,-0.06907088025965191,0
35,31,2,1.370096,5.55669,100.0,14.272586,0.857274,58.653606,0.0,0,0.0,0.142726,4.414506,Normal,-0.1795316712102682,0
35,31,3,27.114417,0.0,100.0,12.432942,0.875671,60.119723,1.0,2,709.0,0.124329,3.953289,Normal,-0.08750134372664592,0
35,31,4,12.255672,6.199441,100.0,14.078025,0.85922,58.806416,0.0,0,0.0,0.14078,6.030497,Normal,-0.17557155549078668,0
35,31,5,18.475888,0.0,100.0,15.555741,0.844443,57.633637,0.0,1,1376.0,0.155557,9.434349,Normal,-0.11841386199507659,0
35,31,6,22.558528,16.217,100.0,16.53065,0.834694,56.851791,0.0,0,0.0,0.165306,6.511675,Normal,-0.13887097337634025,0
35,31,7,0.693737,4.030371,100.0,22.764456,0.772355,51.878678,0.0,0,895.0,0.227645,8.286927,Normal,-0.10256805503775096,0
35,31,8,12.183176,3.105508,100.0,18.64325,0.813568,55.165333,1.0,1,0.0,0.186432,9.902659,Normal,-0.10571074983659878,0
35,31,9,0.854019,4.953159,100.0,12.639565,0.873604,59.954616,0.0,0,0.0,0.126396,1.194532,Normal,-0.14620763402604137,0
35,31,10,0.0,13.910916,100.0,14.078025,0.85922,58.806416,0.0,0,1830.0,0.14078,3.679274,Normal,-0.10650491334609413,0
35,32,1,5.462396,5.693648,100.0,27.268149,0.727319,48.292976,0.0,0,0.0,0.272681,1.760948,Normal,-0.08677131080406797,0
35,32,2,4.492665,3.942776,100.0,14.818154,0.851818,58.217358,1.0,0,1135.0,0.148182,4.414506,Normal,-0.132543603007844,0
35,32,3,23.853671,0.0,100.0,13.755896,0.862441,59.063821,2.0,1,285.0,0.137559,3.953289,Normal,-0.07761921656101861,0
35,32,4,14.477902,4.749663,100.0,14.120449,0.858796,58.772557,1.0,0,672.0,0.141204,6.030497,Normal,-0.14247718275148835,0
35,32,5,14.316655,0.772928,100.0,16.262024,0.83738,57.068385,0.0,1,0.0,0.16262,9.434349,Normal,-0.1454960917818225,0
35,32,6,25.199327,18.825234,100.0,16.831594,0.831684,56.611197,0.0,2,1752.0,0.168316,6.511675,Normal,-0.06157493920276269,0
35,32,7,1.120828,4.144511,100.0,22.366528,0.776335,52.195756,0.0,0,0.0,0.223665,8.286927,Normal,-0.12183807741279512,0
35,32,8,15.119386,4.608959,100.0,18.934907,0.810651,54.93203,3.0,2,0.0,0.189349,9.902659,Normal,-0.008835901876081409,0
35,32,9,3.345798,3.639458,100.0,13.377437,0.866226,59.365612,0.0,0,0.0,0.133774,1.194532,Normal,-0.15838960977131733,0
35,32,10,3.776975,14.755297,100.0,14.120449,0.858796,58.772557,1.0,0,0.0,0.141204,3.679274,Normal,-0.14200837601679633,0
35,33,1,0.681271,5.597172,100.0,26.278046,0.73722,49.08073,0.0,1,954.0,0.26278,1.760948,Normal,-0.05662742145259081,0
35,33,2,8.45131,1.287842,100.0,14.610601,0.853894,58.382473,0.0,0,0.0,0.146106,4.414506,Normal,-0.17634793191092835,0
35,33,3,24.59419,0.0,100.0,14.947879,0.850521,58.112472,0.0,0,0.0,0.149479,3.953289,Normal,-0.1522527058504518,0
35,33,4,10.684858,2.935063,100.0,13.370417,0.866296,59.371195,1.0,0,2293.0,0.133704,6.030497,Normal,-0.05897649997468468,0
35,33,5,18.42627,0.0,100.0,16.601336,0.833987,56.796639,0.0,1,633.0,0.166013,9.434349,Normal,-0.12956842779286165,0
35,33,6,21.763692,17.026999,100.0,17.686355,0.823136,55.929006,0.0,2,0.0,0.176864,6.511675,Normal,-0.10069523642503014,0
35,33,7,4.699033,5.151865,100.0,22.601518,0.773985,52.008507,0.0,0,0.0,0.226015,8.286927,Normal,-0.12658010941405107,0
35,33,8,18.317056,2.011261,100.0,18.686267,0.813137,55.129931,0.0,2,0.0,0.186863,9.902659,Normal,-0.09543186457856334,0
35,33,9,2.815257,3.012209,100.0,14.179459,0.858205,58.72546,0.0,1,326.0,0.141795,1.194532,Normal,-0.15468105354240785,0
35,33,10,0.0,14.827925,100.0,13.370417,0.866296,59.371195,1.0,0,0.0,0.133704,3.679274,Normal,-0.13044274211949652,0
35,34,1,4.622195,7.709324,100.0,27.243076,0.727569,48.31292,1.0,0,0.0,0.272431,1.760948,Normal,-0.05771815838190175,0
35,34,2,9.021367,3.98463,100.0,13.80927,0.861907,59.021904,1.0,1,0.0,0.138093,4.414506,Normal,-0.1566512942318362,0
35,34,3,26.353187,0.0,100.0,14.315448,0.856846,58.617132,1.0,2,768.0,0.143154,3.953289,Normal,-0.10745071807994078,0
35,34,4,10.412269,1.999785,100.0,14.187844,0.858122,58.718769,1.0,1,525.0,0.141878,6.030497,Normal,-0.1431961088625473,0
35,34,5,16.265569,0.0,100.0,16.687939,0.833121,56.728505,1.0,2,0.0,0.166879,9.434349,Normal,-0.10308663492292647,0
35,34,6,22.582572,18.298506,100.0,17.513304,0.824867,56.067205,1.0,0,1426.0,0.175133,6.511675,Normal,-0.07085140390639849,0
35,34,7,5.453962,5.835394,100.0,22.682427,0.773176,51.944037,0.0,0,0.0,0.226824,8.286927,Normal,-0.1261107233241603,0
35,34,8,19.235068,2.846381,100.0,17.635681,0.823643,55.967836,1.0,1,1199.0,0.176357,9.902659,Normal,-0.08923269850526672,0
35,34,9,5.489572,1.73026,100.0,14.473583,0.855264,58.490725,0.0,1,0.0,0.144736,1.194532,Normal,-0.1535369913764565,0
35,34,10,2.740948,13.696378,100.0,14.187844,0.858122,58.718769,1.0,0,1043.0,0.141878,3.679274,Normal,-0.12821343894282877,0
35,35,1,0.0,6.937321,100.0,28.54535,0.714547,47.277356,0.0,0,0.0,0.285453,1.760948,Normal,-0.05212570647547288,0
35,35,2,13.949163,2.122417,100.0,12.905298,0.870947,59.743231,2.0,0,446.0,0.129053,4.414506,Normal,-0.0774287388385792,0
35,35,3,24.319036,0.0,100.0,14.561707,0.854383,58.421126,1.0,3,3389.0,0.145617,3.953289,Anomalous,0.004484413844591639,1
35,35,4,9.835606,2.923724,100.0,13.156874,0.868431,59.541644,0.0,1,0.0,0.131569,6.030497,Normal,-0.15683906734708458,0
35,35,5,16.058063,0.0,100.0,16.488177,0.835118,56.889383,1.0,1,0.0,0.164882,9.434349,Normal,-0.12303858639467197,0
35,35,6,19.30895,19.172257,100.0,17.399249,0.826008,56.159315,0.0,0,0.0,0.173992,6.511675,Normal,-0.1306331082248245,0
35,35,7,3.674463,3.039561,100.0,23.9257,0.760743,50.953585,0.0,0,0.0,0.239257,8.286927,Normal,-0.11553067351475205,0
35,35,8,19.178214,3.33497,100.0,17.518528,0.824815,56.061199,1.0,1,0.0,0.175185,9.902659,Normal,-0.11211679375864525,0
35,35,9,4.66521,1.661692,100.0,14.314965,0.85685,58.617326,1.0,0,0.0,0.14315,1.194532,Normal,-0.1354478982076724,0
35,35,10,4.299518,14.239395,100.0,13.156874,0.868431,59.541644,0.0,0,411.0,0.131569,3.679274,Normal,-0.16272618525451166,0
35,36,1,0.165258,4.312854,100.0,26.928842,0.730712,48.562899,0.0,1,1205.0,0.269288,1.760948,Normal,-0.043597613014302095,0
35,36,2,16.579539,1.683187,100.0,13.722201,0.862778,59.090963,0.0,1,1002.0,0.137222,4.414506,Normal,-0.1624315444561144,0
35,36,3,28.916215,0.325594,100.0,13.409373,0.865906,59.340496,0.0,2,0.0,0.134094,3.953289,Normal,-0.12362507431205072,0
35,36,4,12.549996,1.42037,100.0,11.861999,0.88138,60.575301,0.0,0,1020.0,0.11862,6.030497,Normal,-0.13780192352355597,0
35,36,5,15.131632,1.875855,100.0,17.106756,0.828932,56.393832,0.0,1,1152.0,0.171068,9.434349,Normal,-0.12011249665065693,0
35,36,6,19.554421,21.154188,100.0,16.466018,0.83534,56.903074,0.0,0,0.0,0.16466,6.511675,Normal,-0.12849138593214993,0
35,36,7,0.696444,0.602477,100.0,22.366638,0.776334,52.195668,0.0,0,0.0,0.223666,8.286927,Normal,-0.11440016628373972,0
35,36,8,16.505248,4.222413,100.0,16.748374,0.832516,56.675576,0.0,0,0.0,0.167484,9.902659,Normal,-0.13998488123495806,0
35,36,9,6.075601,0.519729,100.0,14.984958,0.85015,58.082624,0.0,0,0.0,0.14985,1.194532,Normal,-0.14917743645590437,0
35,36,10,4.222618,15.781654,100.0,11.861999,0.88138,60.575301,0.0,0,0.0,0.11862,3.679274,Normal,-0.1603758521011623,0
35,37,1,0.0,3.027742,100.0,28.303529,0.716965,47.469598,0.0,2,961.0,0.283035,1.760948,Anomalous,0.00789129942789224,1
35,37,2,20.879899,0.400885,100.0,12.573883,0.874261,60.007628,0.0,1,0.0,0.125739,4.414506,Normal,-0.1409046904984998,0
35,37,3,32.438977,0.0,100.0,14.934332,0.850657,58.123614,2.0,0,716.0,0.149343,3.953289,Normal,-0.05552853592740825,0
35,37,4,15.783732,3.865466,100.0,10.649397,0.893506,61.543412,0.0,0,0.0,0.106494,6.030497,Normal,-0.14020383559910066,0
35,37,5,13.392194,4.218534,100.0,16.497291,0.835027,56.881792,0.0,1,0.0,0.164973,9.434349,Normal,-0.15273223826857613,0
35,37,6,20.521869,22.036585,100.0,15.962622,0.840374,57.303603,0.0,0,0.0,0.159626,6.511675,Normal,-0.12662668474329208,0
35,37,7,0.0,0.860244,100.0,20.261677,0.797383,53.873492,0.0,0,0.0,0.202617,8.286927,Normal,-0.11509681132719324,0
35,37,8,20.719844,7.000983,100.0,17.298974,0.82701,56.23636,2.0,3,1164.0,0.17299,9.902659,Normal,-0.006715598284483759,0
35,37,9,5.348446,0.0,100.0,13.789784,0.862102,59.03647,0.0,0,0.0,0.137898,1.194532,Normal,-0.1532197707576744,0
35,37,10,1.804427,13.388019,100.0,10.649397,0.893506,61.543412,0.0,0,1735.0,0.106494,3.679274,Normal,-0.08633081384388713,0
35,38,1,0.0,0.174068,100.0,28.983395,0.710166,46.929188,1.0,0,0.0,0.289834,1.760948,Normal,-0.008332663643921268,0
35,38,2,16.601399,0.0,100.0,12.413365,0.875866,60.135833,2.0,3,940.0,0.124134,4.414506,Normal,-0.02273638499994257,0
35,38,3,33.353671,0.055317,100.0,15.002635,0.849974,58.068803,0.0,0,0.0,0.150026,3.953289,Normal,-0.14281836921490404,0
35,38,4,17.026526,1.039233,100.0,10.384306,0.896157,61.75507,0.0,0,905.0,0.103843,6.030497,Normal,-0.1241563919509569,0
35,38,5,18.040261,2.132207,100.0,16.778152,0.832218,56.658433,1.0,1,0.0,0.167782,9.434349,Normal,-0.1276285985358166,0
35,38,6,17.475092,22.118099,100.0,16.179973,0.8382,57.129793,0.0,0,0.0,0.1618,6.511675,Normal,-0.12816063840980435,0
35,38,7,0.0,0.0,100.0,19.636971,0.80363,54.371592,0.0,1,1137.0,0.19637,8.286927,Normal,-0.0872195905789509,0
35,38,8,24.076613,5.349378,100.0,16.950299,0.830497,56.514472,2.0,1,0.0,0.169503,9.902659,Normal,-0.058291510925289614,0
35,38,9,2.074367,2.289508,100.0,13.893626,0.861064,58.953596,0.0,0,394.0,0.138936,1.194532,Normal,-0.15223940975622136,0
35,38,10,0.0,14.853371,100.0,10.384306,0.896157,61.75507,0.0,0,946.0,0.103843,3.679274,Normal,-0.12197350402303414,0
35,39,1,4.865907,0.0,100.0,27.395535,0.726045,48.19165,0.0,0,0.0,0.273955,1.760948,Normal,-0.07564395583957051,0
